,Type,Rating,Effects,thc_max,cbd_max,high_thc,balanced,high_cbd,Focused,Giggly,Creative,Uplifted,Talkative,Happy,Energetic,Euphoric,Tingly,None,Relaxed,Hungry,Sleepy,Aroused,sativa,indica,hybrid
921,sativa,4.3,"['Uplifted', 'Happy', 'Euphoric', 'Relaxed', 'Energetic']",21.657899386792437,0.24035395283018865,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
937,sativa,4.4,"['Relaxed', 'Happy', 'Uplifted', 'Energetic', 'Creative']",23.897133333333336,0.22946703703703694,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0
944,sativa,4.5,"['Happy', 'Euphoric', 'Energetic', 'Relaxed', 'Creative']",20.626179999999998,0.24608162162162162,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0
945,sativa,4.6,"['Relaxed', 'Happy', 'Uplifted', 'Focused', 'Creative']",30.469783333333336,0.5083683333333333,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
952,sativa,4.7,"['Euphoric', 'Happy', 'Energetic', 'Creative', 'Uplifted']",26.32215106796117,0.31005388349514557,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
962,sativa,4.4,"['Uplifted', 'Happy', 'Energetic', 'Creative', 'Talkative']",25.290295454545458,0.20821090909090909,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
966,sativa,4.6,"['Energetic', 'Uplifted', 'Happy', 'Focused', 'Euphoric']",25.2778,0.0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
969,sativa,4.5,"['Happy', 'Energetic', 'Uplifted', 'Focused', 'Relaxed']",35.43008621621621,0.13194094594594588,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0
984,sativa,3.8,"['Relaxed', 'Uplifted', 'Energetic', 'Giggly', 'Creative']",17.504075,0.04,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
986,sativa,4.6,"['Uplifted', 'Happy', 'Relaxed', 'Talkative', 'Energetic']",15.0640325,0.2328175,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0
993,sativa,4.2,"['Energetic', 'Happy', 'Uplifted', 'Euphoric', 'Relaxed']",28.093331799999998,1.1070845100000002,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
1000,sativa,4.7,"['Happy', 'Uplifted', 'Energetic', 'Relaxed', 'Creative']",19.391079022556386,0.09948901503759393,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0
1009,sativa,4.8,"['Talkative', 'Uplifted', 'Relaxed', 'Euphoric', 'Hungry']",47.85129657894736,0.2549773684210526,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0
1014,sativa,4.2,"['Happy', 'Euphoric', 'Relaxed', 'Talkative', 'Uplifted']",44.049774468085104,1.0027659574468077,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0
1015,sativa,4.4,"['Happy', 'Relaxed', 'Giggly', 'Uplifted', 'Focused']",25.76797055555555,0.2940755,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1017,sativa,4.7,"['Focused', 'Euphoric', 'Energetic', 'Relaxed', 'Aroused']",10.1766,0.0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0
1018,sativa,5.0,"['Euphoric', 'Relaxed', 'Uplifted', 'Creative', 'Happy']",16.9676,0.19294,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
1031,sativa,4.2,"['Creative', 'Euphoric', 'Tingly', 'Uplifted', 'Energetic']",20.54908,0.74,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0
1032,sativa,4.3,"['Happy', 'Relaxed', 'Uplifted', 'Euphoric', 'Creative']",22.865153750000005,0.29757375,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
1044,sativa,4.5,"['Happy', 'Euphoric', 'Giggly', 'Uplifted', 'Energetic']",20.32116680851064,0.5108729787234043,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
1045,sativa,4.5,"['Euphoric', 'Uplifted', 'Happy', 'Focused', 'Talkative']",24.111103333333332,0.021693333333333332,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
1049,sativa,4.6,"['Happy', 'Uplifted', 'Euphoric', 'Relaxed', 'Energetic']",26.96662458333333,7.606815833333333,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
1059,sativa,4.4,"['Happy', 'Uplifted', 'Euphoric', 'Energetic', 'Relaxed']",31.432917540603288,0.4374720835266807,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
1062,sativa,4.5,"['Uplifted', 'Euphoric', 'Happy', 'Creative', 'Relaxed']",23.238595757575762,0.20257818181818182,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
1064,sativa,4.5,"['Energetic', 'Creative', 'Happy', 'Uplifted', 'Euphoric']",38.517064999999995,0.5740149999999999,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
1068,sativa,4.7,"['Uplifted', 'Energetic', 'Happy', 'Euphoric', 'Creative']",31.859174117647058,0.09630058823529415,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
1071,sativa,4.6,"['Happy', 'Uplifted', 'Focused', 'Energetic', 'Euphoric']",38.14411555555556,0.37338699999999997,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
1073,sativa,4.6,"['Happy', 'Uplifted', 'Euphoric', 'Energetic', 'Focused']",31.567588627118635,0.6093434661016949,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
1076,sativa,4.6,"['Happy', 'Focused', 'Relaxed', 'Uplifted', 'Creative']",16.279712500000002,0.02,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1077,sativa,4.0,"['Hungry', 'Happy', 'Relaxed', 'Sleepy', 'Energetic']",20.8,1.08,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0
1082,sativa,3.7,"['Creative', 'Focused', 'Energetic', 'Uplifted', 'Euphoric']",15.887944,0.14900000000000002,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
1092,sativa,4.6,"['Relaxed', 'Happy', 'Uplifted', 'Energetic', 'Creative']",51.4006,0.19,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0
1095,sativa,4.6,"['Energetic', 'Happy', 'Uplifted', 'Focused', 'Talkative']",53.705,0.16999999999999998,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
1097,sativa,4.4,"['Happy', 'Relaxed', 'Uplifted', 'Euphoric', 'Talkative']",27.500037142857156,0.3365063246753248,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0
1098,sativa,4.5,"['Creative', 'Relaxed', 'Uplifted', 'Euphoric', 'Energetic']",58.29258124999999,0.17774,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0
1100,sativa,4.2,"['Relaxed', 'Happy', 'Uplifted', 'Energetic', 'Euphoric']",23.83717315789473,0.22929736842105258,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
1102,sativa,4.3,"['Happy', 'Uplifted', 'Euphoric', 'Energetic', 'Relaxed']",25.765993636363618,0.24999217232021734,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
1107,sativa,4.8,"['Focused', 'Energetic', 'Euphoric', 'Happy', 'Creative']",27.02569972972973,0.5610212972972973,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0
1109,sativa,4.3,"['Happy', 'Relaxed', 'Euphoric', 'Uplifted', 'Energetic']",33.90882061403508,0.3504968508771928,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
1110,sativa,4.6,"['Happy', 'Euphoric', 'Uplifted', 'Focused', 'Energetic']",32.971519911894234,0.17973568281938343,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
1117,sativa,4.5,"['Euphoric', 'Happy', 'Relaxed', 'Uplifted', 'Creative']",24.375279368663602,0.2900231981566821,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
1120,sativa,4.7,"['Happy', 'Uplifted', 'Energetic', 'Creative', 'Focused']",19.028646000000002,0.042802,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
1124,sativa,4.0,"['Euphoric', 'Happy', 'Uplifted', 'Tingly', 'Creative']",38.00324411764706,0.2835294117647059,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0
1126,sativa,4.5,"['Creative', 'Tingly', 'Uplifted', 'Energetic', 'Happy']",33.47732,0.23853735135135135,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0
1127,sativa,4.5,"['Happy', 'Giggly', 'Energetic', 'Focused', 'Euphoric']",17.080000000000002,0.095,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
1128,sativa,4.5,"['Happy', 'Energetic', 'Uplifted', 'Talkative', 'Focused']",27.80808999999999,0.3846752083333332,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
1130,sativa,4.4,"['Happy', 'Uplifted', 'Energetic', 'Euphoric', 'Focused']",28.606330558083247,0.44073195643755964,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
1132,sativa,4.4,"['Happy', 'Uplifted', 'Energetic', 'Euphoric', 'Relaxed']",28.880149460580917,0.26086156016597495,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
1135,sativa,4.5,"['Uplifted', 'Happy', 'Euphoric', 'Relaxed', 'Focused']",24.97886507936507,0.22639841269841246,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
1136,sativa,4.5,"['Uplifted', 'Happy', 'Euphoric', 'Creative', 'Energetic']",26.180135274725266,0.21062420879120877,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
1145,sativa,4.4,"['Euphoric', 'Relaxed', 'Happy', 'Creative', 'Energetic']",31.53685622222223,0.14414055555555552,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0
1152,sativa,4.3,"['Relaxed', 'Happy', 'Euphoric', 'Creative', 'Focused']",31.971611749999987,0.1983534999999999,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
1154,sativa,4.1,"['Happy', 'Euphoric', 'Relaxed', 'Giggly', 'Energetic']",31.149380999999998,0.26463000000000003,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0
1157,sativa,4.6,"['Happy', 'Focused', 'Aroused', 'Sleepy', 'Tingly']",27.443757199999997,0.21840532,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0
1164,sativa,4.6,"['Relaxed', 'Happy', 'Focused', 'Uplifted', 'Hungry']",20.298630999999997,25.737000000000002,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0
1165,sativa,4.8,"['Relaxed', 'Uplifted', 'Focused', 'Happy', 'Sleepy']",11.961683333333335,18.7425,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
1176,sativa,4.8,"['Tingly', 'Relaxed', 'Aroused', 'Happy', 'Creative']",32.02495111111111,0.26062377777777773,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0
1177,sativa,4.5,"['Happy', 'Uplifted', 'Energetic', 'Euphoric', 'Relaxed']",29.661330714893637,0.28006782553191506,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
1178,sativa,4.6,"['Happy', 'Uplifted', 'Energetic', 'Talkative', 'Creative']",23.220950588235294,0.17060485294117636,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
1180,sativa,5.0,"['Talkative', 'Creative', 'Euphoric', 'Focused', 'Aroused']",23.52991,0.0877,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0
1183,sativa,4.8,"['Tingly', 'Uplifted', 'Relaxed', 'Creative', 'Energetic']",26.940358333333336,0.25425000000000003,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0
1184,sativa,4.2,"['Happy', 'Relaxed', 'Focused', 'Uplifted', 'Energetic']",23.196468591549298,0.31726591549295774,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0
1186,sativa,4.3,"['Creative', 'Energetic', 'Happy', 'Aroused', 'Euphoric']",24.82306,0.12278,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0
1188,sativa,4.0,"['Energetic', 'Uplifted', 'Happy', 'Focused', 'Euphoric']",18.8445,0.03333333333333333,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
1191,sativa,4.5,"['Uplifted', 'Euphoric', 'Energetic', 'Focused', 'Giggly']",24.8052,0.0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
1204,sativa,4.9,"['Relaxed', 'Uplifted', 'Creative', 'Focused', 'Talkative']",8.4047375,6.979489249999999,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
1206,sativa,4.4,"['Euphoric', 'Happy', 'Uplifted', 'Talkative', 'Giggly']",18.414392666666675,0.8748302616822432,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
1217,sativa,4.3,"['Happy', 'Uplifted', 'Euphoric', 'Relaxed', 'Aroused']",23.333195084745757,0.8573054322033898,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0
1219,sativa,4.9,"['Uplifted', 'Energetic', 'Focused', 'Relaxed', 'Tingly']",74.84,0.28,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
1225,sativa,4.6,"['Happy', 'Focused', 'Uplifted', 'Energetic', 'Euphoric']",28.61981294117646,0.2402863382352941,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
1227,sativa,4.5,"['Energetic', 'Uplifted', 'Relaxed', 'Creative', 'Happy']",24.908946428571426,0.45938785714285707,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0
1231,sativa,4.8,"['Uplifted', 'Creative', 'Energetic', 'Euphoric', 'Focused']",17.847565,0.0649595,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
1239,sativa,4.3,"['Uplifted', 'Happy', 'Energetic', 'Creative', 'Focused']",16.855999999999998,0.22401,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
1241,sativa,4.0,"['Happy', 'Uplifted', 'Euphoric', 'Hungry', 'Relaxed']",26.952862676056345,0.11802922535211272,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0
1245,sativa,4.2,"['Happy', 'Relaxed', 'Uplifted', 'Euphoric', 'Tingly']",15.0828,0.4385,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0
1246,sativa,4.3,"['Uplifted', 'Happy', 'Euphoric', 'Talkative', 'Energetic']",35.347199418604646,1.4600555581395345,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0
1254,sativa,4.5,"['Relaxed', 'Uplifted', 'Happy', 'Sleepy', 'Talkative']",24.3,0.5,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0
1260,sativa,4.5,"['Happy', 'Uplifted', 'Euphoric', 'Energetic', 'Relaxed']",21.90375444444444,0.10194644444444444,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
1267,sativa,4.6,"['Energetic', 'Aroused', 'Tingly', 'Uplifted', 'Talkative']",28.704622195121956,0.08914878048780488,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0
1274,sativa,4.0,"['Creative', 'Energetic', 'Happy', 'Uplifted', 'Euphoric']",21.07,0.05,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
1279,sativa,4.7,"['Uplifted', 'Euphoric', 'Happy', 'Focused', 'Sleepy']",25.696619047619045,0.14670321428571428,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
1292,sativa,3.8,"['Euphoric', 'Happy', 'Hungry', 'Talkative', 'Energetic']",28.526676206896553,1.3315605862068964,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0
1293,sativa,4.3,"['Uplifted', 'Happy', 'Focused', 'Creative', 'Energetic']",22.767691617647056,0.2018014705882353,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
1294,sativa,4.5,"['Euphoric', 'Relaxed', 'Focused', 'Hungry', 'Talkative']",24.973956153846153,0.1645946153846154,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
1302,sativa,4.8,"['Happy', 'Energetic', 'Uplifted', 'Focused', 'Euphoric']",22.20851454545455,13.89537272727273,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
